,sentiment values
1935,0.58333
1936,0.625
1937,0.63889
1938,0.66667
1939,0.52778
1940,0.55556
1941,0.61111
1942,0.55556
1943,0.83333
1944,0.375
1945,0.5
1946,0.625
1947,0.44444
1948,0.5
1949,0.44444
1950,0.58333
1951,0.91667
1952,0.81944
1953,0.76389
1954,0.19444
1955,0.45833
1956,0.5
1957,0.66667
1958,0.65278
1959,0.55556
1960,0.45833
1961,0.51389
1962,0.5
1963,0.72222
1964,0.70833
1965,0.65278
1966,0.29167
1967,0.27778
1968,0.68056
1969,0.83333
1970,0.48611
1971,0.70833
1972,0.40278
1973,0.73611
1974,0.68056
1975,0.43056
1976,0.61111
1977,0.52778
1978,0.59722
1979,0.61111
1980,0.54167
1981,0.83333
1982,0.875
1983,0.5
1984,0.44444
1985,0.5
1986,0.44444
1987,0.55556
1988,0.36111
1989,0.36111
1990,0.43056
1991,0.41667
1992,0.63889
1993,0.33333
1994,0.36111
1995,0.75
1996,0.56944
1997,0.54167
1998,0.58333
1999,0.45833
2000,0.5
2001,0.44444
2002,0.51389
2003,0.30556
2004,0.26389
2005,0.44444
2006,0.5
2007,0.68056
2008,0.38889
2009,0.33333
2010,0.23611
2011,0.25
2012,0.48611
2013,0.44444
2014,0.72222
2015,0.81944
2016,0.81944
2017,0.38889
2018,0.41667
2019,0.34722
2020,0.22222
2021,0.59722
2022,0.41667
2023,0.56944
2024,0.625
2025,0.5
2026,0.43056
2027,0.5
2028,0.59722
2029,0.48611
2030,0.34722
2031,0.30556
2032,0.5
2033,0.61111
2034,0.72222
2035,0.5
2036,0.30556
2037,0.45833
2038,0.55556
2039,0.43056
2040,0.875
2041,0.76389
2042,0.94444
2043,0.94444
2044,0.47222
2045,0.52778
2046,0.45833
2047,0.70833
2048,0.36111
2049,0.58333
2050,0.31944
2051,0.31944
2052,0.51389
2053,0.27778
2054,0.70833
2055,0.26389
2056,0.5
2057,0.5
2058,0.54167
2059,0.5
2060,0.77778
2061,0.91667
2062,0.76389
2063,0.88889
2064,0.40278
2065,0.18056
2066,0.52778
2067,0.20833
2068,0.19444
2069,0.20833
2070,0.11111
2071,0.40278
2072,0.58333
2073,0.41667
2074,0.27778
2075,0.47222
2076,0.16667
2077,0.33333
2078,0.26389
2079,0.25
2080,0.77778
2081,0.72222
2082,0.375
2083,0.79167
2084,0.83333
2085,0.22222
2086,0.30556
2087,0.52778
2088,0.45833
2089,0.34722
2090,0.13889
2091,0.77778
2092,0.77778
2093,0.76389
2094,0.77778
2095,0.75
2096,0.80556
2097,0.5
2098,0.23611
2099,0.19444
2100,0.29167
2101,0.33333
2102,0.11111
2103,0.88889
2104,0.73611
2105,0.29167
2106,0.70833
2107,0.80556
2108,0.43056
2109,0.29167
2110,0.38889
2111,0.48611
2112,0.36111
2113,0.38889
2114,0.38889
2115,0.27778
2116,0.25
2117,0.23611
2118,0.88889
2119,0.88889
2120,0.27778
2121,0.19444
2122,0.77778
2123,0.34722
2124,0.36111
2125,0.27778
2126,0.13889
2127,0.59722
2128,0.5
2129,0.18056
2130,0.11111
2131,0.15278
2132,0.47222
2133,0.86111
2134,0.63889
2135,0.59722
2136,0.83333
2137,0.77778
2138,0.63889
2139,0.93056
2140,0.72222
2141,0.98611
2142,0.80556
2143,0.80556
2144,0.055556
2145,0.055556
2146,0.61111
2147,0.69444
2148,0.76389
2149,0.61111
2150,0.66667
2151,0.5
2152,0.75
2153,0.76389
2154,0.69444
2155,0.55556
2156,0.27778
2157,0.40278
2158,0.88889
2159,0.77778
2160,0.63889
2161,0.375
2162,0.31944
2163,0.44444
2164,0.43056
2165,0.58333
2166,0.56944
2167,0.36111
2168,0.55556
2169,0.65278
2170,0.72222
2171,0.58333
2172,0.72222
2173,0.69444
2174,0.72222
2175,0.76389
2176,0.75
2177,0.72222
2178,0.79167
2179,0.66667
2180,0.63889
2181,0.86111
2182,0.80556
2183,0.72222
2184,0.65278
2185,0.65278
2186,0.70833
2187,0.58333
2188,0.58333
2189,0.43056
2190,0.76389
2191,0.77778
2192,0.75
2193,0.40278
2194,0.76389
2195,0.25
2196,0.40278
2197,0.75
2198,0.75
2199,0.63889
2200,0.48611
2201,0.36111
2202,0.51389
2203,0.59722
2204,0.73611
2205,0.61111
2206,0.36111
2207,0.22222
2208,0.34722
2209,0.81944
2210,0.54167
2211,0.72222
2212,0.88889
2213,0.27778
2214,0.88889
2215,0.875
2216,0.15278
2217,0.55556
2218,0.5
2219,0.29167
2220,0.52778
2221,0.16667
2222,0.055556
2223,0.125
2224,0.31944
2225,0.45833
2226,0.5
2227,0.84722
2228,0.5
2229,0.29167
2230,0.75
2231,0.15278
2232,0.26389
2233,0.76389
2234,0.77778
2235,0.83333
2236,0.5
2237,0.73611
2238,0.79167
2239,0.68056
2240,0.31944
2241,0.75
2242,0.76389
2243,0.68056
2244,0.61111
2245,0.84722
2246,0.44444
2247,0.27778
2248,0.29167
2249,0.61111
2250,0.65278
2251,0.69444
2252,0.70833
2253,0.79167
2254,0.80556
2255,0.5
2256,0.81944
2257,0.38889
2258,0.26389
2259,0.22222
2260,0.33333
2261,0.23611
2262,0.43056
2263,0.15278
2264,0.27778
2265,0.15278
2266,0.51389
2267,0.16667
2268,0.29167
2269,0.48611
2270,0.20833
2271,0.30556
2272,0.11111
2273,0.22222
2274,0.13889
2275,0.16667
2276,0.61111
2277,0.83333
2278,0.5
2279,0.58333
2280,0.75
2281,0.66667
2282,0.76389
2283,0.81944
2284,0.68056
2285,0.81944
2286,0.41667
2287,0.055556
2288,0.16667
2289,0.66667
2290,0.48611
2291,0.40278
2292,0.40278
2293,0.73611
2294,0.81944
2295,0.59722
2296,0.5
2297,0.41667
2298,0.52778
2299,0.69444
2300,0.72222
2301,0.56944
2302,0.44444
2303,0.63889
2304,0.36111
2305,0.55556
2306,0.5
2307,0.52778
2308,0.5
2309,0.52778
2310,0.72222
2311,0.5
2312,0.79167
2313,0.83333
2314,0.83333
2315,0.5
2316,0.55556
2317,0.61111
2318,0.79167
2319,0.23611
2320,0.29167
2321,0.56944
2322,0.76389
2323,0.40278
2324,0.27778
2325,0.13889
2326,0.20833
2327,0.375
2328,0.097222
2329,0.027778
2330,0.13889
2331,0.5
2332,0.5
2333,0.52778
2334,0.51389
2335,0.31944
2336,0.27778
2337,0.51389
2338,0.52778
2339,0.375
2340,0.16667
2341,0.68056
2342,0.55556
2343,0.23611
2344,0.58333
2345,0.70833
2346,0.44444
2347,0.43056
2348,0.18056
2349,0.5
2350,0.5
2351,0.5
2352,0.44444
2353,0.51389
2354,0.5
2355,0.52778
2356,0.56944
2357,0.5
2358,0.375
2359,0.91667
2360,0.83333
2361,0.54167
2362,0.23611
2363,0.5
2364,0.5
2365,0.48611
2366,0.68056
2367,0.5
2368,0.5
2369,0.38889
2370,0.33333
2371,0.40278
2372,0.77778
2373,0.43056
2374,0.26389
2375,0.5
2376,0.45833
2377,0.38889
2378,0.5
2379,0.61111
2380,0.59722
2381,0.63889
2382,0.55556
2383,0.66667
2384,0.90278
2385,0.65278
2386,0.29167
2387,0.33333
2388,0.61111
2389,0.48611
2390,0.66667
2391,0.63889
2392,0.75
2393,0.34722
2394,0.52778
2395,0.55556
2396,0.81944
2397,0.75
2398,0.55556
2399,0.43056
2400,0.48611
2401,0.5
2402,0.68056
2403,0.70833
2404,0.5
2405,0.55556
2406,0.5
2407,0.19444
2408,0.83333
2409,0.79167
2410,0.69444
2411,0.65278
2412,0.72222
2413,0.79167
2414,0.58333
2415,0.68056
2416,0.40278
2417,0.83333
2418,0.20833
2419,0.40278
2420,0.27778
2421,0.63889
2422,0.55556
2423,0.61111
2424,0.83333
2425,0.69444
2426,0.80556
2427,0.69444
2428,0.44444
2429,0.55556
2430,0.5
2431,0.66667
2432,0.72222
2433,0.72222
2434,0.63889
2435,0.61111
2436,0.44444
2437,0.79167
2438,0.36111
2439,0.58333
2440,0.73611
2441,0.25
2442,0.59722
2443,0.44444
2444,0.58333
2445,0.52778
2446,0.48611
2447,0.86111
2448,0.22222
2449,0.25
2450,0.25
2451,0.22222
2452,0.5
2453,0.44444
2454,0.47222
2455,0.29167
2456,0.5
2457,0.29167
2458,0.18056
2459,0.5
2460,0.66667
2461,0.55556
2462,0.66667
2463,0.69444
2464,0.73611
2465,0.72222
2466,0.80556
2467,0.5
2468,0.5
2469,0.51389
2470,0.625
2471,0.54167
2472,0.63889
2473,0.65278
2474,0.80556
2475,0.77778
2476,0.81944
2477,0.59722
2478,0.73611
2479,0.73611
2480,0.625
2481,0.63889
2482,0.51389
2483,0.43056
2484,0.38889
2485,0.27778
2486,0.81944
2487,0.29167
2488,0.11111
2489,0.70833
2490,0.58333
2491,0.5
2492,0.51389
2493,0.18056
2494,0.52778
2495,0.52778
2496,0.55556
2497,0.51389
2498,0.51389
2499,0.56944
2500,0.45833
2501,0.18056
2502,0.41667
2503,0.54167
2504,0.47222
2505,0.38889
2506,0.25
2507,0.81944
2508,0.83333
2509,0.33333
2510,0.22222
2511,0.5
2512,0.61111
2513,0.94444
2514,0.77778
2515,0.69444
2516,0.56944
2517,0.69444
2518,0.73611
2519,0.68056
2520,0.5
2521,0.43056
2522,0.22222
2523,0.66667
2524,0.625
2525,0.5
2526,0.31944
2527,0.19444
2528,0.20833
2529,0.33333
2530,0.83333
2531,0.44444
2532,0.44444
2533,0.69444
2534,0.54167
2535,0.23611
2536,0.125
2537,0.31944
2538,0.375
2539,0.26389
2540,0.26389
2541,0.16667
2542,0.083333
2543,0.44444
2544,0.13889
2545,0.15278
2546,0.13889
2547,0.23611
2548,0.33333
2549,0.51389
2550,0.47222
2551,0.44444
2552,0.29167
2553,0.25
2554,0.27778
2555,0.22222
2556,0.5
2557,0.20833
2558,0.48611
2559,0.5
2560,0.47222
2561,0.68056
2562,0.55556
2563,0.33333
2564,0.29167
2565,0.27778
2566,0.36111
2567,0.375
2568,0.44444
2569,0.65278
2570,0.22222
2571,0.38889
2572,0.15278
2573,0.40278
2574,0.083333
2575,0.11111
2576,0.33333
2577,0.41667
2578,0.56944
2579,0.52778
2580,0.5
2581,0.38889
2582,0.34722
2583,0.5
2584,0.88889
2585,0.70833
2586,0.84722
2587,0.875
2588,0.73611
2589,0.36111
2590,0.72222
2591,0.66667
2592,0.75
2593,0.83333
2594,0.77778
2595,0.58333
2596,0.5
2597,0.73611
2598,0.625
2599,0.72222
2600,0.76389
2601,0.93056
2602,0.68056
2603,0.76389
2604,0.55556
2605,0.75
2606,0.86111
2607,0.66667
2608,0.76389
2609,0.61111
2610,0.52778
2611,0.5
2612,0.80556
2613,0.58333
2614,0.66667
2615,0.68056
2616,0.5
2617,0.5
2618,0.81944
2619,0.86111
2620,0.76389
2621,0.48611
2622,0.52778
2623,0.44444
2624,0.375
2625,0.47222
2626,0.29167
2627,0.83333
2628,0.79167
2629,0.36111
2630,0.375
2631,0.30556
2632,0.29167
2633,0.73611
2634,0.70833
2635,0.77778
2636,0.66667
2637,0.66667
2638,0.66667
2639,0.55556
2640,0.22222
2641,0.25
2642,0.27778
2643,0.19444
2644,0.19444
2645,0.33333
2646,0.41667
2647,0.44444
2648,0.83333
2649,0.93056
2650,0.47222
2651,0.73611
2652,0.40278
2653,0.5
2654,0.13889
2655,0.68056
2656,0.5
2657,0.59722
2658,0.40278
2659,0.43056
2660,0.5
2661,0.5
2662,0.84722
2663,0.54167
2664,0.36111
2665,0.097222
2666,0.16667
2667,0.5
2668,0.33333
2669,0.29167
2670,0.625
2671,0.41667
2672,0.36111
2673,0.41667
2674,0.44444
2675,0.75
2676,0.66667
2677,0.25
2678,0.5
2679,0.45833
2680,0.31944
2681,0.58333
2682,0.5
2683,0.59722
2684,0.52778
2685,0.29167
2686,0.027778
2687,0.44444
2688,0.22222
2689,0.88889
2690,0.54167
2691,0.80556
2692,0.68056
2693,0.55556
2694,0.56944
2695,0.20833
2696,0.25
2697,0.23611
2698,0.29167
2699,0.54167
2700,0.44444
2701,0.81944
2702,0.81944
2703,0.79167
2704,0.5
2705,0.5
2706,0.61111
2707,0.33333
2708,0.44444
2709,0.43056
2710,0.34722
2711,0.52778
2712,0.43056
2713,0.45833
2714,0.27778
2715,0.27778
2716,0.25
2717,0.38889
2718,0.38889
2719,0.44444
2720,0.61111
2721,0.625
2722,0.58333
2723,0.83333
2724,0.79167
2725,0.5
2726,0.26389
2727,0.11111
2728,0.5
2729,0.58333
2730,0.54167
2731,0.79167
2732,0.5
2733,0.5
2734,0.56944
2735,0.5
2736,0.65278
2737,0.65278
2738,0.65278
2739,0.38889
2740,0.33333
2741,0.47222
2742,0.20833
2743,0.22222
2744,0.66667
2745,0.45833
2746,0.47222
2747,0.54167
2748,0.51389
2749,0.52778
2750,0.47222
2751,0.125
2752,0.51389
2753,0.72222
2754,0.59722
2755,0.5
2756,0.44444
2757,0.5
2758,0.73611
2759,0.69444
2760,0.30556
2761,0.52778
2762,0.18056
2763,0.22222
2764,0.80556
2765,0.70833
2766,0.26389
2767,0.59722
2768,0.29167
2769,0.68056
2770,0.65278
2771,0.51389
2772,0.30556
2773,0.41667
2774,0.76389
2775,0.77778
2776,0.73611
2777,0.72222
2778,0.72222
2779,0.72222
2780,0.80556
2781,0.81944
2782,0.86111
2783,0.625
2784,0.68056
2785,0.97222
2786,0.88889
2787,0.55556
2788,0.69444
2789,0.55556
2790,0.625
2791,0.83333
2792,0.88889
2793,0.77778
2794,0.68056
2795,0.56944
2796,0.84722
2797,0.76389
2798,0.91667
2799,0.55556
2800,0.77778
2801,0.70833
2802,0.70833
2803,0.27778
2804,0.58333
2805,0.31944
2806,0.27778
2807,0.23611
2808,0.30556
2809,0.5
2810,0.47222
2811,0.5
2812,0.5
2813,0.59722
2814,0.5
2815,0.55556
2816,0.66667
2817,0.55556
2818,0.72222
2819,0.54167
2820,0.47222
2821,0.61111
2822,0.31944
2823,0.73611
2824,0.84722
2825,0.72222
2826,0.5
2827,0.56944
2828,0.66667
2829,0.76389
2830,0.69444
2831,0.83333
2832,0.73611
2833,0.55556
2834,0.52778
2835,0.68056
2836,0.5
2837,0.75
2838,0.66667
2839,0.58333
2840,0.94444
2841,0.36111
2842,0.30556
2843,0.48611
2844,0.36111
2845,0.36111
2846,0.75
2847,0.77778
2848,0.77778
2849,0.77778
2850,0.40278
2851,0.55556
2852,0.41667
2853,0.70833
2854,0.69444
2855,0.68056
2856,0.27778
2857,0.26389
2858,0.58333
2859,0.69444
2860,0.81944
2861,0.69444
2862,0.44444
2863,0.75
2864,0.66667
2865,0.72222
2866,0.55556
2867,0.56944
2868,0.77778
2869,0.73611
2870,0.52778
2871,0.43056
2872,0.61111
2873,0.40278
2874,0.34722
2875,0.22222
2876,0.33333
2877,0.34722
2878,0.23611
2879,0.33333
2880,0.41667
2881,0.45833
2882,0.54167
2883,0.65278
2884,0.59722
2885,0.36111
2886,0.36111
2887,0.73611
2888,0.84722
2889,0.34722
2890,0.27778
2891,0.25
2892,0.26389
2893,0.13889
2894,0.26389
2895,0.125
2896,0.15278
2897,0.055556
2898,0.125
2899,0.68056
2900,0.86111
2901,0.31944
2902,0.097222
2903,0.76389
2904,0.44444
2905,0.38889
2906,0.26389
2907,0.11111
2908,0.36111
2909,0.27778
2910,0.11111
2911,0.38889
2912,0.63889
2913,0.75
2914,0.80556
2915,0.625
2916,0.45833
2917,0.61111
2918,0.23611
2919,0.34722
2920,0.5
2921,0.33333
2922,0.30556
2923,0.81944
2924,0.33333
2925,0.34722
2926,0.47222
2927,0.083333
2928,0.083333
2929,0.5
2930,0.125
2931,0.055556
2932,0.44444
2933,0.44444
2934,0.27778
2935,0.25
2936,0.5
2937,0.125
2938,0.13889
2939,0.47222
2940,0.5
2941,0.52778
2942,0.52778
2943,0.59722
2944,0.54167
2945,0.5
2946,0.5
2947,0.80556
2948,0.77778
2949,0.36111
2950,0.5
2951,0.5
2952,0.59722
2953,0.43056
2954,0.41667
2955,0.55556
2956,0.41667
2957,0.66667
2958,0.63889
2959,0.22222
2960,0.34722
2961,0.22222
2962,0.66667
2963,0.76389
2964,0.44444
2965,0.22222
2966,0.34722
2967,0.68056
2968,0.86111
2969,0.5
2970,0.45833
2971,0.41667
2972,0.36111
2973,0.47222
2974,0.31944
2975,0.23611
2976,0.38889
2977,0.22222
2978,0.44444
2979,0.20833
2980,0.44444
2981,0.45833
2982,0.52778
2983,0.36111
2984,0.5
2985,0.47222
2986,0.38889
2987,0.5
2988,0.55556
2989,0.47222
2990,0.51389
2991,0.16667
2992,0.41667
2993,0.5
2994,0.43056
2995,0.73611
2996,0.75
2997,0.625
2998,0.55556
2999,0.72222
3000,0.26389
3001,0.93056
3002,0.41667
3003,0.61111
3004,0.66667
3005,0.27778
3006,0.43056
3007,0.45833
3008,0.72222
3009,0.76389
3010,0.63889
3011,0.40278
3012,0.45833
3013,0.83333
3014,0.81944
3015,0.43056
3016,0.45833
3017,0.59722
3018,0.66667
3019,0.63889
3020,0.33333
3021,0.40278
3022,0.52778
3023,0.5
3024,0.58333
3025,0.47222
3026,0.41667
3027,0.45833
3028,0.41667
3029,0.27778
3030,0.72222
3031,0.54167
3032,0.41667
3033,0.38889
3034,0.36111
3035,0.43056
3036,0.44444
3037,0.45833
3038,0.38889
3039,0.40278
3040,0.51389
3041,0.79167
3042,0.86111
3043,0.29167
3044,0.68056
3045,0.90278
3046,0.18056
3047,0.36111
3048,0.41667
3049,0.36111
3050,0.63889
3051,0.33333
3052,0.29167
3053,0.27778
3054,0.44444
3055,0.77778
3056,0.22222
3057,0.18056
3058,0.13889
3059,0.055556
3060,0.19444
3061,0.20833
3062,0.38889
3063,0.5
3064,0.30556
3065,0.41667
3066,0.29167
3067,0.29167
3068,0.125
3069,0.125
3070,0.11111
3071,0.26389
3072,0.15278
3073,0.43056
3074,0.20833
3075,0.19444
3076,0.25
3077,0.31944
3078,0.22222
3079,0.51389
3080,0.45833
3081,0.19444
3082,0.22222
3083,0.083333
3084,0.11111
3085,0.19444
3086,0.33333
3087,0.43056
3088,0.40278
3089,0.23611
3090,0.36111
3091,0.30556
3092,0.19444
3093,0.23611
3094,0.40278
3095,0.33333
3096,0.55556
3097,0.63889
3098,0.15278
3099,0.36111
3100,0.20833
3101,0.41667
3102,0.29167
3103,0.22222
3104,0.11111
3105,0.22222
3106,0.30556
3107,0.31944
3108,0.16667
3109,0.23611
3110,0.27778
3111,0.56944
3112,0.41667
3113,0.22222
3114,0.19444
3115,0.27778
3116,0.30556
3117,0.5
3118,0.43056
3119,0.22222
3120,0.5
3121,0.58333
3122,0.51389
3123,0.5
3124,0.5
3125,0.41667
3126,0.52778
3127,0.65278
3128,0.59722
3129,0.56944
3130,0.48611
3131,0.375
3132,0.45833
3133,0.72222
3134,0.69444
3135,0.75
3136,0.52778
3137,0.52778
3138,0.59722
3139,0.36111
3140,0.83333
3141,0.16667
3142,0.083333
3143,0.23611
3144,0.36111
3145,0.27778
3146,0.63889
3147,0.61111
3148,0.73611
3149,0.44444
3150,0.18056
3151,0.55556
3152,0.55556
3153,0.5
3154,0.55556
3155,0.59722
3156,0.375
3157,0.55556
3158,0.5
3159,0.22222
3160,0.30556
3161,0.30556
3162,0.33333
3163,0.27778
3164,0.38889
3165,0.29167
3166,0.25
3167,0.29167
3168,0.41667
3169,0.625
3170,0.47222
3171,0.31944
3172,0.27778
3173,0.77778
3174,0.86111
3175,0.86111
3176,0.68056
3177,0.65278
3178,0.23611
3179,0.40278
3180,0.69444
3181,0.47222
3182,0.27778
3183,0.66667
3184,0.36111
3185,0.33333
3186,0.59722
3187,0.33333
3188,0.75
3189,0.625
3190,0.61111
3191,0.40278
3192,0.45833
3193,0.47222
3194,0.27778
3195,0.33333
3196,0.20833
3197,0.097222
3198,0.45833
3199,0.5
3200,0.45833
3201,0.63889
3202,0.26389
3203,0.25
3204,0.30556
3205,0.59722
3206,0.63889
3207,0.625
3208,0.56944
3209,0.56944
3210,0.59722
3211,0.75
3212,0.625
3213,0.65278
3214,0.51389
3215,0.40278
3216,0.18056
3217,0.18056
3218,0.22222
3219,0.26389
3220,0.19444
3221,0.125
3222,0.5
3223,0.5
3224,0.44444
3225,0.43056
3226,0.30556
3227,0.77778
3228,0.5
3229,0.51389
3230,0.38889
3231,0.5
3232,0.43056
3233,0.34722
3234,0.55556
3235,0.76389
3236,0.79167
3237,0.76389
3238,0.76389
3239,0.5
3240,0.19444
3241,0.36111
3242,0.47222
3243,0.47222
3244,0.26389
3245,0.47222
3246,0.22222
3247,0.18056
3248,0.54167
3249,0.5
3250,0.56944
3251,0.54167
3252,0.48611
3253,0.23611
3254,0.59722
3255,0.66667
3256,0.36111
3257,0.72222
3258,0.625
3259,0.63889
3260,0.65278
3261,0.81944
3262,0.77778
3263,0.86111
3264,0.81944
3265,0.75
3266,0.58333
3267,0.5
3268,0.63889
3269,0.90278
3270,0.20833
3271,0.25
3272,0.56944
3273,0.44444
3274,0.77778
3275,0.5
3276,0.66667
3277,0.66667
3278,0.76389
3279,0.56944
3280,0.33333
3281,0.55556
3282,0.375
3283,0.45833
3284,0.33333
3285,0.31944
3286,0.375
3287,0.5
3288,0.5
3289,0.22222
3290,0.38889
3291,0.52778
3292,0.38889
3293,0.38889
3294,0.48611
3295,0.5
3296,0.5
3297,0.33333
3298,0.25
3299,0.33333
3300,0.48611
3301,0.45833
3302,0.40278
3303,0.25
3304,0.48611
3305,0.38889
3306,0.40278
3307,0.19444
3308,0.5
3309,0.83333
3310,0.125
3311,0.47222
3312,0.38889
3313,0.33333
3314,0.86111
3315,0.72222
3316,0.76389
3317,0.73611
3318,0.79167
3319,0.79167
3320,0.48611
3321,0.5
3322,0.54167
3323,0.58333
3324,0.73611
3325,0.56944
3326,0.61111
3327,0.51389
3328,0.5
3329,0.5
3330,0.5
3331,0.5
3332,0.5
3333,0.44444
3334,0.20833
3335,0.31944
3336,0.27778
3337,0.63889
3338,0.63889
3339,0.70833
3340,0.61111
3341,0.91667
3342,0.70833
3343,0.5
3344,0.44444
3345,0.27778
3346,0.69444
3347,0.30556
3348,0.36111
3349,0.375
3350,0.48611
3351,0.375
3352,0.38889
3353,0.98611
3354,0.625
3355,0.72222
3356,0.80556
3357,0.77778
3358,0.94444
3359,0.875
3360,0.72222
3361,0.69444
3362,0.86111
3363,0.33333
3364,0.013889
3365,0.013889
3366,0.055556
3367,0.125
3368,0.51389
3369,0.5
3370,0.70833
3371,0.38889
3372,0.27778
3373,0.40278
3374,0.36111
3375,0.33333
3376,0.125
3377,0.22222
3378,0.38889
3379,0.45833
3380,0.65278
3381,0.5
3382,0.5
3383,0.40278
3384,0.27778
3385,0.44444
3386,0.48611
3387,0.31944
3388,0.51389
3389,0.18056
3390,0.27778
3391,0.75
3392,0.61111
3393,0.27778
3394,0.19444
3395,0.27778
3396,0.38889
3397,0.125
3398,0.25
3399,0.31944
3400,0.33333
3401,0.73611
3402,0.083333
3403,0.25
3404,0.66667
3405,0.33333
3406,0.19444
3407,0.15278
3408,0.48611
3409,0.61111
3410,0.25
3411,0.27778
3412,0.48611
3413,0.88889
3414,0.875
3415,0.86111
3416,0.875
3417,0.30556
3418,0.41667
3419,0.19444
3420,0.26389
3421,0.75
3422,0.86111
3423,0.44444
3424,0.5
3425,0.34722
3426,0.40278
3427,0.44444
3428,0.44444
3429,0.59722
3430,0.58333
3431,0.16667
3432,0.11111
3433,0.70833
3434,0.48611
3435,0.16667
3436,0.15278
3437,0.55556
3438,0.22222
3439,0.31944
3440,0.26389
3441,0.29167
3442,0.23611
3443,0.44444
3444,0.16667
3445,0.31944
3446,0.20833
3447,0.33333
3448,0.48611
3449,0.55556
3450,0.13889
3451,0.27778
3452,0.5
3453,0.61111
3454,0.44444
3455,0.38889
3456,0.36111
3457,0.47222
3458,0.44444
3459,0.26389
3460,0.61111
3461,0.43056
3462,0.27778
3463,0.38889
3464,0.36111
3465,0.33333
3466,0.52778
3467,0.66667
3468,0.38889
3469,0.38889
3470,0.43056
3471,0.48611
3472,0.45833
3473,0.34722
3474,0.26389
3475,0.43056
3476,0.22222
3477,0.22222
3478,0.30556
3479,0.26389
3480,0.23611
3481,0.22222
3482,0.45833
3483,0.19444
3484,0.22222
3485,0.26389
3486,0.47222
3487,0.29167
3488,0.48611
3489,0.43056
3490,0.33333
3491,0.68056
3492,0.23611
3493,0.55556
3494,0.38889
3495,0.40278
3496,0.41667
3497,0.58333
3498,0.68056
3499,0.51389
3500,0.59722
3501,0.30556
3502,0.31944
3503,0.29167
3504,0.51389
3505,0.59722
3506,0.44444
3507,0.41667
3508,0.13889
3509,0.5
3510,0.47222
3511,0.77778
3512,0.70833
3513,0.33333
3514,0.43056
3515,0.34722
3516,0.40278
3517,0.25
3518,0.23611
3519,0.11111
3520,0.38889
3521,0.58333
3522,0.52778
3523,0.41667
3524,0.55556
3525,0.19444
3526,0.16667
3527,0.34722
3528,0.27778
3529,0.20833
3530,0.11111
3531,0.40278
3532,0.34722
3533,0.25
3534,0.33333
3535,0.59722
3536,0.125
3537,0.36111
3538,0.36111
3539,0.23611
3540,0.38889
3541,0.34722
3542,0.30556
3543,0.19444
3544,0.43056
3545,0.15278
3546,0.38889
3547,0.22222
3548,0.31944
3549,0.41667
3550,0.5
3551,0.27778
3552,0.30556
3553,0.33333
3554,0.45833
3555,0.15278
3556,0.40278
3557,0.36111
3558,0.29167
3559,0.22222
3560,0.43056
3561,0.20833
3562,0.22222
3563,0.38889
3564,0.22222
3565,0.15278
3566,0.44444
3567,0.069444
3568,0.11111
3569,0.54167
3570,0.51389
3571,0.22222
3572,0.66667
3573,0.79167
3574,0.56944
3575,0.58333
3576,0.5
3577,0.58333
3578,0.54167
3579,0.45833
3580,0.30556
3581,0.22222
3582,0.20833
3583,0.25
3584,0.40278
3585,0.5
3586,0.41667
3587,0.44444
3588,0.33333
3589,0.34722
3590,0.72222
3591,0.36111
3592,0.72222
3593,0.63889
3594,0.5
3595,0.68056
3596,0.66667
3597,0.48611
3598,0.70833
3599,0.59722
3600,0.54167
3601,0.56944
3602,0.63889
3603,0.5
3604,0.30556
3605,0.38889
3606,0.59722
3607,0.54167
3608,0.55556
3609,0.27778
3610,0.34722
3611,0.25
3612,0.31944
3613,0.22222
3614,0.29167
3615,0.27778
3616,0.43056
3617,0.20833
3618,0.16667
3619,0.25
3620,0.38889
3621,0.66667
3622,0.61111
3623,0.55556
3624,0.43056
3625,0.25
3626,0.58333
3627,0.66667
3628,0.61111
3629,0.43056
3630,0.43056
3631,0.51389
3632,0.48611
3633,0.19444
3634,0.31944
3635,0.31944
3636,0.20833
3637,0.45833
3638,0.25
3639,0.29167
3640,0.25
3641,0.29167
3642,0.29167
3643,0.38889
3644,0.13889
3645,0.125
3646,0.59722
3647,0.97222
3648,0.83333
3649,0.33333
3650,0.34722
3651,0.30556
3652,0.48611
3653,0.43056
3654,0.20833
3655,0.41667
3656,0.097222
3657,0.38889
3658,0.33333
3659,0.25
3660,0.19444
3661,0.40278
3662,0.29167
3663,0.41667
3664,0.16667
3665,0.44444
3666,0.66667
3667,0.66667
3668,0.5
3669,0.5
3670,0.5
3671,0.5
3672,0.56944
3673,0.5
3674,0.73611
3675,0.30556
3676,0.34722
3677,0.20833
3678,0.22222
3679,0.36111
3680,0.29167
3681,0.55556
3682,0.59722
3683,0.73611
3684,0.72222
3685,0.66667
3686,0.59722
3687,0.83333
3688,0.5
3689,0.5
3690,0.55556
3691,0.30556
3692,0.26389
3693,0.54167
3694,0.55556
3695,0.5
3696,0.51389
3697,0.44444
3698,0.63889
3699,0.23611
3700,0.36111
3701,0.33333
3702,0.38889
3703,0.38889
3704,0.375
3705,0.45833
3706,0.45833
3707,0.52778
3708,0.83333
3709,0.5
3710,0.36111
3711,0.5
3712,0.61111
3713,0.61111
3714,0.38889
3715,0.5
3716,0.52778
